Solution Label,Type,Element,Flags,Soln Conc,Units,Corr Con,Units,Int
UMES 37453,Samp,Cu 324.754,uv,0,ppm,0,ppm,637.4
UMES 37453,Samp,Fe 238.204,,1.22,ppm,1.22,ppm,48881
UMES 37453,Samp,K MultiCal,,-,ppm,1.4,-,-
UMES 37453,Samp,Mg 280.270,,1.32,ppm,1.32,ppm,165570
UMES 37453,Samp,Mn 259.372,v,0.01,ppm,0.01,ppm,1150
UMES 37453,Samp,Mo 204.598,uv,0.01,ppm,0.01,ppm,71.55
UMES 37453,Samp,Na MultiCal,,-,ppm,5.42,-,-
UMES 37453,Samp,Ni 230.299,uv,0,ppm,0,ppm,97.22
UMES 37453,Samp,P multical,,-,ppm,0.2,-,-
UMES 37453,Samp,S 181.972,,2.88,ppm,2.88,ppm,1210
UMES 37453,Samp,Zn 206.200,,0.07,ppm,0.07,ppm,329
UMES 37454,Samp,Al 394.401,,0.54,ppm,0.54,ppm,15747
UMES 37454,Samp,Ca 422.673,,4.07,ppm,4.07,ppm,1779900
UMES 37454,Samp,Cu 324.754,uv,0,ppm,0,ppm,577
UMES 37454,Samp,Fe 238.204,,0.56,ppm,0.56,ppm,22272
UMES 37454,Samp,K MultiCal,,-,ppm,1.18,-,-
UMES 37454,Samp,Mg 280.270,,1.13,ppm,1.13,ppm,141630
UMES 37454,Samp,Mn 259.372,v,0,ppm,0,ppm,326.4
UMES 37454,Samp,Mo 204.598,uv,0,ppm,0,ppm,60.07
UMES 37454,Samp,Na MultiCal,,-,ppm,5.28,-,-
UMES 37454,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,126.5
UMES 37454,Samp,P multical,,-,ppm,0.12,-,-
UMES 37454,Samp,S 181.972,,2.51,ppm,2.51,ppm,1061
UMES 37454,Samp,Zn 206.200,,0.04,ppm,0.04,ppm,221.3
UMES 37455,Samp,Al 394.401,,0.79,ppm,0.79,ppm,22319
UMES 37455,Samp,Ca 422.673,,4.73,ppm,4.73,ppm,2039318
UMES 37455,Samp,Cu 324.754,uv,0,ppm,0,ppm,691.5
UMES 37455,Samp,Fe 238.204,,0.73,ppm,0.73,ppm,29406
UMES 37455,Samp,K MultiCal,,-,ppm,1.4,-,-
UMES 37455,Samp,Mg 280.270,,1.32,ppm,1.32,ppm,165616
UMES 37455,Samp,Mn 259.372,v,0.01,ppm,0.01,ppm,697
UMES 37455,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,69.81
UMES 37455,Samp,Na MultiCal,,-,ppm,5.76,-,-
UMES 37455,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,170.2
UMES 37455,Samp,P multical,,-,ppm,0.13,-,-
UMES 37455,Samp,S 181.972,,2.97,ppm,2.97,ppm,1247
UMES 37455,Samp,Zn 206.200,,0.05,ppm,0.05,ppm,238.2
UMES 37456,Samp,Al 394.401,,0.93,ppm,0.93,ppm,26108
UMES 37456,Samp,Ca 422.673,,4.48,ppm,4.48,ppm,1942257
UMES 37456,Samp,Cu 324.754,uv,0,ppm,0,ppm,688.2
UMES 37456,Samp,Fe 238.204,,0.74,ppm,0.74,ppm,29669
UMES 37456,Samp,K MultiCal,,-,ppm,1.31,-,-
UMES 37456,Samp,Mg 280.270,,1.2,ppm,1.2,ppm,149416
UMES 37456,Samp,Mn 259.372,v,0.01,ppm,0.01,ppm,1046
UMES 37456,Samp,Mo 204.598,uv,0,ppm,0,ppm,58.68
UMES 37456,Samp,Na MultiCal,,-,ppm,5.17,-,-
UMES 37456,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,127
UMES 37456,Samp,P multical,,-,ppm,0.14,-,-
UMES 37456,Samp,S 181.972,,2.92,ppm,2.92,ppm,1229
UMES 37456,Samp,Zn 206.200,,0.03,ppm,0.03,ppm,178.7
UMES 37457,Samp,Al 394.401,,0.75,ppm,0.75,ppm,21412
UMES 37457,Samp,Ca 422.673,,5.11,ppm,5.11,ppm,2186430
UMES 37457,Samp,Cu 324.754,uv,0,ppm,0,ppm,636.1
UMES 37457,Samp,Fe 238.204,,0.57,ppm,0.57,ppm,22978
UMES 37457,Samp,K MultiCal,,-,ppm,1.41,-,-
UMES 37457,Samp,Mg 280.270,,1.12,ppm,1.12,ppm,139391
UMES 37457,Samp,Mn 259.372,v,0.01,ppm,0.01,ppm,713.2
UMES 37457,Samp,Mo 204.598,uv,0,ppm,0,ppm,49.87
UMES 37457,Samp,Na MultiCal,,-,ppm,4.93,-,-
UMES 37457,Samp,Ni 230.299,uv,0,ppm,0,ppm,117.8
UMES 37457,Samp,P multical,,-,ppm,0.14,-,-
UMES 37457,Samp,S 181.972,,3.71,ppm,3.71,ppm,1548
UMES 37457,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,129
UMES 37458,Samp,Al 394.401,,0.54,ppm,0.54,ppm,15745
UMES 37458,Samp,Ca 422.673,,4.99,ppm,4.99,ppm,2143391
UMES 37458,Samp,Cu 324.754,uv,0,ppm,0,ppm,672.7
UMES 37458,Samp,Fe 238.204,,0.48,ppm,0.48,ppm,19116
UMES 37458,Samp,K MultiCal,,-,ppm,1.49,-,-
UMES 37458,Samp,Mg 280.270,,1.16,ppm,1.16,ppm,144919
UMES 37458,Samp,Mn 259.372,v,0,ppm,0,ppm,328.8
UMES 37458,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,69
UMES 37458,Samp,Na MultiCal,,-,ppm,5.59,-,-
UMES 37458,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,129.1
UMES 37458,Samp,P multical,,-,ppm,0.15,-,-
UMES 37458,Samp,S 181.972,,3.34,ppm,3.34,ppm,1397
UMES 37458,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,119.5
UMES 37459,Samp,Al 394.401,,0.71,ppm,0.71,ppm,20188
UMES 37459,Samp,Ca 422.673,,4.28,ppm,4.28,ppm,1863921
UMES 37459,Samp,Cu 324.754,uv,0,ppm,0,ppm,660.6
UMES 37459,Samp,Fe 238.204,,0.53,ppm,0.53,ppm,21203
UMES 37459,Samp,K MultiCal,,-,ppm,1.42,-,-
UMES 37459,Samp,Mg 280.270,,1.03,ppm,1.03,ppm,128880
UMES 37459,Samp,Mn 259.372,v,0.01,ppm,0.01,ppm,956.5
UMES 37459,Samp,Mo 204.598,uv,0.01,ppm,0.01,ppm,66.43
UMES 37459,Samp,Na MultiCal,,-,ppm,4.76,-,-
UMES 37459,Samp,Ni 230.299,,0,ppm,0,ppm,120.1
UMES 37459,Samp,P multical,,-,ppm,0.15,-,-
UMES 37459,Samp,S 181.972,,2.67,ppm,2.67,ppm,1126
UMES 37459,Samp,Zn 206.200,,0.01,ppm,0.01,ppm,97.36
blank,Samp,Al 394.401,,0.14,ppm,0.14,ppm,5177
blank,Samp,Ca 422.673,uv,-0.02,ppm,-0.02,ppm,25480
blank,Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,504.6
blank,Samp,Fe 238.204,v,0.01,ppm,0.01,ppm,482.8
blank,Samp,K MultiCal,,-,ppm,0.13,-,-
blank,Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1613
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,139.3
blank,Samp,Mo 204.598,v,0,ppm,0,ppm,62.77
blank,Samp,Na MultiCal,,-,ppm,0.57,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,62.24
blank,Samp,S 181.972,uv,0.01,ppm,0.01,ppm,52.16
blank,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,123.5
blank,Samp,Al 394.401,,0.15,ppm,0.15,ppm,5199
blank,Samp,Ca 422.673,uv,-0.02,ppm,-0.02,ppm,23981
blank,Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,497.1
blank,Samp,Fe 238.204,v,0.02,ppm,0.02,ppm,807.8
blank,Samp,K MultiCal,,-,ppm,0.13,-,-
blank,Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1496
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,90.58
blank,Samp,Mo 204.598,uv,0,ppm,0,ppm,62.35
blank,Samp,Na MultiCal,,-,ppm,0.58,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,56.81
blank,Samp,P multical,,-,ppm,0.02,-,-
blank,Samp,S 181.972,uv,0.01,ppm,0.01,ppm,52.98
blank,Samp,Zn 206.200,uv,0,ppm,0,ppm,32.79
blank,Samp,Al 394.401,,0.16,ppm,0.16,ppm,5605
blank,Samp,Ca 422.673,uv,-0.03,ppm,-0.03,ppm,23208
blank,Samp,Cu 324.754,uv,0,ppm,0,ppm,528.7
blank,Samp,Fe 238.204,v,0.01,ppm,0.01,ppm,508.7
blank,Samp,K MultiCal,,-,ppm,0.13,-,-
blank,Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1525
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,114.9
blank,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,66.51
blank,Samp,Na MultiCal,,-,ppm,0.65,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,58.55
blank,Samp,S 181.972,uv,0.02,ppm,0.02,ppm,55.01
blank,Samp,Zn 206.200,uv,0,ppm,0,ppm,48.19
blank,Samp,Al 394.401,,0.14,ppm,0.14,ppm,5185
blank,Samp,Ca 422.673,uv,-0.02,ppm,-0.02,ppm,25340
blank,Samp,Cu 324.754,uv,0,ppm,0,ppm,524.2
blank,Samp,Fe 238.204,v,0.03,ppm,0.03,ppm,1230
blank,Samp,K MultiCal,,-,ppm,0.13,-,-
blank,Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1527
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,164.9
blank,Samp,Mo 204.598,uv,0,ppm,0,ppm,49.5
blank,Samp,Na MultiCal,,-,ppm,0.68,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,57.68
blank,Samp,P multical,,-,ppm,0.03,-,-
blank,Samp,S 181.972,uv,-0.02,ppm,-0.02,ppm,41
blank,Samp,Zn 206.200,,0,ppm,0,ppm,51.52
MC (6/3/19),Samp,Al 394.401,,0.14,ppm,0.14,ppm,5086
MC (6/3/19),Samp,Ca 422.673,,1.37,ppm,1.37,ppm,649392
MC (6/3/19),Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,483.1
MC (6/3/19),Samp,Fe 238.204,v,0.01,ppm,0.01,ppm,368.8
MC (6/3/19),Samp,K MultiCal,,-,ppm,0.13,-,-
MC (6/3/19),Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1888
MC (6/3/19),Samp,Mn 259.372,v,0,ppm,0,ppm,82.81
MC (6/3/19),Samp,Mo 204.598,uv,0,ppm,0,ppm,55.16
MC (6/3/19),Samp,Na MultiCal,,-,ppm,11.94,-,-
MC (6/3/19),Samp,Ni 230.299,uv,0,ppm,0,ppm,28.18
MC (6/3/19),Samp,P multical,,-,ppm,3.76,-,-
MC (6/3/19),Samp,S 181.972,uv,0,ppm,0,ppm,47.51
MC (6/3/19),Samp,Zn 206.200,,0.01,ppm,0.01,ppm,61.59
MC (6/3/19),Samp,Al 394.401,,0.14,ppm,0.14,ppm,4949
MC (6/3/19),Samp,Ca 422.673,,1.41,ppm,1.41,ppm,664820
MC (6/3/19),Samp,Cu 324.754,uv,0,ppm,0,ppm,518.4
MC (6/3/19),Samp,Fe 238.204,v,0.01,ppm,0.01,ppm,626.6
MC (6/3/19),Samp,K MultiCal,,-,ppm,0.12,-,-
MC (6/3/19),Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1915
MC (6/3/19),Samp,Mn 259.372,v,0,ppm,0,ppm,123
MC (6/3/19),Samp,Mo 204.598,uv,0,ppm,0,ppm,58.5
MC (6/3/19),Samp,Na MultiCal,,-,ppm,12.19,-,-
MC (6/3/19),Samp,Ni 230.299,uv,0,ppm,0,ppm,56.32
MC (6/3/19),Samp,P multical,,-,ppm,3.8,-,-
MC (6/3/19),Samp,S 181.972,uv,-0.01,ppm,-0.01,ppm,45.33
MC (6/3/19),Samp,Zn 206.200,,0.01,ppm,0.01,ppm,75.39
MC (6/3/19),Samp,Al 394.401,,0.14,ppm,0.14,ppm,5011
MC (6/3/19),Samp,Ca 422.673,,1.6,ppm,1.6,ppm,748803
MC (6/3/19),Samp,Cu 324.754,uv,0,ppm,0,ppm,513.8
MC (6/3/19),Samp,Fe 238.204,v,0.02,ppm,0.02,ppm,811.4
MC (6/3/19),Samp,K MultiCal,,-,ppm,0.13,-,-
MC (6/3/19),Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,2015
MC (6/3/19),Samp,Mn 259.372,v,0,ppm,0,ppm,126
MC (6/3/19),Samp,Mo 204.598,uv,0.01,ppm,0.01,ppm,65.93
MC (6/3/19),Samp,Na MultiCal,,-,ppm,13.86,-,-
MC (6/3/19),Samp,Ni 230.299,uv,0,ppm,0,ppm,36.98
MC (6/3/19),Samp,P multical,,-,ppm,4.36,-,-
MC (6/3/19),Samp,S 181.972,uv,0.02,ppm,0.02,ppm,54.21
MC (6/3/19),Samp,Zn 206.200,,0.02,ppm,0.02,ppm,109.5
MC (6/3/19),Samp,Al 394.401,,0.15,ppm,0.15,ppm,5244
MC (6/3/19),Samp,Ca 422.673,,1.37,ppm,1.37,ppm,649309
MC (6/3/19),Samp,Cu 324.754,uv,-0.01,ppm,-0.01,ppm,492
MC (6/3/19),Samp,Fe 238.204,v,0.02,ppm,0.02,ppm,888.8
MC (6/3/19),Samp,K MultiCal,,-,ppm,0.13,-,-
MC (6/3/19),Samp,Mg 280.270,v,0.02,ppm,0.02,ppm,1978
MC (6/3/19),Samp,Mn 259.372,v,0,ppm,0,ppm,124
MC (6/3/19),Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,72.67
MC (6/3/19),Samp,Na MultiCal,,-,ppm,12.16,-,-
MC (6/3/19),Samp,Ni 230.299,uv,0,ppm,0,ppm,56.59
MC (6/3/19),Samp,P multical,,-,ppm,3.77,-,-
MC (6/3/19),Samp,S 181.972,uv,0.01,ppm,0.01,ppm,52.03
MC (6/3/19),Samp,Zn 206.200,,0.02,ppm,0.02,ppm,114.7
UMES 37460,Samp,Al 394.401,,1.16,ppm,1.16,ppm,32322
UMES 37460,Samp,Ca 422.673,,4.05,ppm,4.05,ppm,1772622
UMES 37460,Samp,Cu 324.754,uv,0,ppm,0,ppm,810
UMES 37460,Samp,Fe 238.204,,0.75,ppm,0.75,ppm,29877
UMES 37460,Samp,K MultiCal,,-,ppm,1.49,-,-
UMES 37460,Samp,Mg 280.270,,1.03,ppm,1.03,ppm,128465
UMES 37460,Samp,Mn 259.372,v,0.04,ppm,0.04,ppm,3446
UMES 37460,Samp,Mo 204.598,uv,0,ppm,0,ppm,58.75
UMES 37460,Samp,Na MultiCal,,-,ppm,4.52,-,-
UMES 37460,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,157.4
UMES 37460,Samp,P multical,,-,ppm,0.22,-,-
UMES 37460,Samp,S 181.972,,2.34,ppm,2.34,ppm,994.4
UMES 37460,Samp,Zn 206.200,,0.08,ppm,0.08,ppm,359.3
UMES 37461,Samp,Al 394.401,,1.01,ppm,1.01,ppm,28327
UMES 37461,Samp,Ca 422.673,,3.98,ppm,3.98,ppm,1745740
UMES 37461,Samp,Cu 324.754,uv,0,ppm,0,ppm,717
UMES 37461,Samp,Fe 238.204,,0.66,ppm,0.66,ppm,26372
UMES 37461,Samp,K MultiCal,,-,ppm,1.44,-,-
UMES 37461,Samp,Mg 280.270,,1.02,ppm,1.02,ppm,127847
UMES 37461,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1958
UMES 37461,Samp,Mo 204.598,uv,0.01,ppm,0.01,ppm,70.35
UMES 37461,Samp,Na MultiCal,,-,ppm,4.62,-,-
UMES 37461,Samp,Ni 230.299,,0,ppm,0,ppm,109.7
UMES 37461,Samp,P multical,,-,ppm,0.2,-,-
UMES 37461,Samp,S 181.972,,2.19,ppm,2.19,ppm,932.5
UMES 37461,Samp,Zn 206.200,,0.03,ppm,0.03,ppm,174.8
UMES 37462,Samp,Al 394.401,,1.18,ppm,1.18,ppm,32875
UMES 37462,Samp,Ca 422.673,,4.49,ppm,4.49,ppm,1948620
UMES 37462,Samp,Cu 324.754,uv,0,ppm,0,ppm,654.6
UMES 37462,Samp,Fe 238.204,,0.76,ppm,0.76,ppm,30552
UMES 37462,Samp,K MultiCal,,-,ppm,1.66,-,-
UMES 37462,Samp,Mg 280.270,,1.2,ppm,1.2,ppm,150115
UMES 37462,Samp,Mn 259.372,v,0.03,ppm,0.03,ppm,2258
UMES 37462,Samp,Mo 204.598,uv,0,ppm,0,ppm,51.89
UMES 37462,Samp,Na MultiCal,,-,ppm,5.31,-,-
UMES 37462,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,138.2
UMES 37462,Samp,P multical,,-,ppm,0.24,-,-
UMES 37462,Samp,S 181.972,,2.46,ppm,2.46,ppm,1044
UMES 37462,Samp,Zn 206.200,,0.04,ppm,0.04,ppm,192.3
UMES 37463,Samp,Al 394.401,,0.9,ppm,0.9,ppm,25467
UMES 37463,Samp,Ca 422.673,,3.87,ppm,3.87,ppm,1702140
UMES 37463,Samp,Cu 324.754,uv,0,ppm,0,ppm,673.9
UMES 37463,Samp,Fe 238.204,,0.6,ppm,0.6,ppm,24181
UMES 37463,Samp,K MultiCal,,-,ppm,1.43,-,-
UMES 37463,Samp,Mg 280.270,,1.02,ppm,1.02,ppm,127927
UMES 37463,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,2022
UMES 37463,Samp,Mo 204.598,uv,0,ppm,0,ppm,60.7
UMES 37463,Samp,Na MultiCal,,-,ppm,4.76,-,-
UMES 37463,Samp,Ni 230.299,uv,0.01,ppm,0.01,ppm,124.2
UMES 37463,Samp,P multical,,-,ppm,0.2,-,-
UMES 37463,Samp,S 181.972,,2.09,ppm,2.09,ppm,894.1
UMES 37463,Samp,Zn 206.200,,0.03,ppm,0.03,ppm,175.9
UMES 37464,Samp,Al 394.401,,0.93,ppm,0.93,ppm,26154
UMES 37464,Samp,Ca 422.673,,4.17,ppm,4.17,ppm,1818392
UMES 37464,Samp,Cu 324.754,uv,0,ppm,0,ppm,664.4
UMES 37464,Samp,Fe 238.204,,0.66,ppm,0.66,ppm,26290
UMES 37464,Samp,K MultiCal,,-,ppm,1.5,-,-
UMES 37464,Samp,Mg 280.270,,1.08,ppm,1.08,ppm,135300
UMES 37464,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1976
UMES 37464,Samp,Mo 204.598,uv,0,ppm,0,ppm,51.98
UMES 37464,Samp,Na MultiCal,,-,ppm,4.79,-,-
UMES 37464,Samp,Ni 230.299,uv,0.01,ppm,0.01,ppm,139.2
UMES 37464,Samp,P multical,,-,ppm,0.21,-,-
UMES 37464,Samp,S 181.972,,2.34,ppm,2.34,ppm,992
UMES 37464,Samp,Zn 206.200,,0.03,ppm,0.03,ppm,159.2
UMES 37465,Samp,Al 394.401,,0.93,ppm,0.93,ppm,26044
UMES 37465,Samp,Ca 422.673,,3.48,ppm,3.48,ppm,1540839
UMES 37465,Samp,Cu 324.754,uv,0,ppm,0,ppm,663.7
UMES 37465,Samp,Fe 238.204,,0.6,ppm,0.6,ppm,24187
UMES 37465,Samp,K MultiCal,,-,ppm,1.28,-,-
UMES 37465,Samp,Mg 280.270,,0.91,ppm,0.91,ppm,114057
UMES 37465,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1726
UMES 37465,Samp,Mo 204.598,uv,0,ppm,0,ppm,56.36
UMES 37465,Samp,Na MultiCal,,-,ppm,4.07,-,-
UMES 37465,Samp,Ni 230.299,uv,0,ppm,0,ppm,75.92
UMES 37465,Samp,P multical,,-,ppm,0.17,-,-
UMES 37465,Samp,S 181.972,,1.97,ppm,1.97,ppm,844.3
UMES 37465,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,126.1
UMES 37466,Samp,Al 394.401,,0.86,ppm,0.86,ppm,24288
UMES 37466,Samp,Ca 422.673,,3.33,ppm,3.33,ppm,1481792
UMES 37466,Samp,Cu 324.754,uv,0,ppm,0,ppm,646.8
UMES 37466,Samp,Fe 238.204,,0.56,ppm,0.56,ppm,22654
UMES 37466,Samp,K MultiCal,,-,ppm,1.29,-,-
UMES 37466,Samp,Mg 280.270,,0.88,ppm,0.88,ppm,109256
UMES 37466,Samp,Mn 259.372,v,0.03,ppm,0.03,ppm,2101
UMES 37466,Samp,Mo 204.598,uv,0,ppm,0,ppm,45.34
UMES 37466,Samp,Na MultiCal,,-,ppm,3.82,-,-
UMES 37466,Samp,Ni 230.299,,0,ppm,0,ppm,122.8
UMES 37466,Samp,P multical,,-,ppm,0.15,-,-
UMES 37466,Samp,S 181.972,,1.9,ppm,1.9,ppm,817.3
UMES 37466,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,127.4
UMES 37467,Samp,Al 394.401,,0.79,ppm,0.79,ppm,22419
UMES 37467,Samp,Ca 422.673,,3.46,ppm,3.46,ppm,1534465
UMES 37467,Samp,Cu 324.754,uv,0,ppm,0,ppm,654.1
UMES 37467,Samp,Fe 238.204,,0.5,ppm,0.5,ppm,19965
UMES 37467,Samp,K MultiCal,,-,ppm,1.33,-,-
UMES 37467,Samp,Mg 280.270,,0.88,ppm,0.88,ppm,109831
UMES 37467,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1755
UMES 37467,Samp,Mo 204.598,uv,0,ppm,0,ppm,49.73
UMES 37467,Samp,Na MultiCal,,-,ppm,4,-,-
UMES 37467,Samp,Ni 230.299,uv,0,ppm,0,ppm,100.6
UMES 37467,Samp,P multical,,-,ppm,0.14,-,-
UMES 37467,Samp,S 181.972,,2.02,ppm,2.02,ppm,864.1
UMES 37467,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,106.9
UMES 37468,Samp,Al 394.401,,0.95,ppm,0.95,ppm,26619
UMES 37468,Samp,Ca 422.673,,3.73,ppm,3.73,ppm,1645357
UMES 37468,Samp,Cu 324.754,uv,0,ppm,0,ppm,587.2
UMES 37468,Samp,Fe 238.204,,0.56,ppm,0.56,ppm,22653
UMES 37468,Samp,K MultiCal,,-,ppm,1.33,-,-
UMES 37468,Samp,Mg 280.270,,0.89,ppm,0.89,ppm,110663
UMES 37468,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1839
UMES 37468,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,79.3
UMES 37468,Samp,Na MultiCal,,-,ppm,3.72,-,-
UMES 37468,Samp,Ni 230.299,uv,0,ppm,0,ppm,108.9
UMES 37468,Samp,P multical,,-,ppm,0.18,-,-
UMES 37468,Samp,S 181.972,,2.24,ppm,2.24,ppm,952.4
UMES 37468,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,113.1
UMES 37469,Samp,Al 394.401,,0.9,ppm,0.9,ppm,25472
UMES 37469,Samp,Ca 422.673,,3.51,ppm,3.51,ppm,1554417
UMES 37469,Samp,Cu 324.754,uv,0,ppm,0,ppm,607.6
UMES 37469,Samp,Fe 238.204,,0.54,ppm,0.54,ppm,21736
UMES 37469,Samp,K MultiCal,,-,ppm,1.42,-,-
UMES 37469,Samp,Mg 280.270,,0.9,ppm,0.9,ppm,112081
UMES 37469,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1562
UMES 37469,Samp,Mo 204.598,uv,0,ppm,0,ppm,53.69
UMES 37469,Samp,Na MultiCal,,-,ppm,3.95,-,-
UMES 37469,Samp,Ni 230.299,uv,0,ppm,0,ppm,79.25
UMES 37469,Samp,P multical,,-,ppm,0.14,-,-
UMES 37469,Samp,S 181.972,,2.01,ppm,2.01,ppm,859.6
UMES 37469,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,113.4
UMES 37470,Samp,Al 394.401,,1.05,ppm,1.05,ppm,29300
UMES 37470,Samp,Ca 422.673,,3.21,ppm,3.21,ppm,1433457
UMES 37470,Samp,Cu 324.754,uv,0,ppm,0,ppm,623.3
UMES 37470,Samp,Fe 238.204,,0.67,ppm,0.67,ppm,26694
UMES 37470,Samp,K MultiCal,,-,ppm,1.41,-,-
UMES 37470,Samp,Mg 280.270,,0.88,ppm,0.88,ppm,110370
UMES 37470,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1542
UMES 37470,Samp,Mo 204.598,v,0,ppm,0,ppm,60.59
UMES 37470,Samp,Na MultiCal,,-,ppm,3.79,-,-
UMES 37470,Samp,Ni 230.299,,0,ppm,0,ppm,110.3
UMES 37470,Samp,P multical,,-,ppm,0.18,-,-
UMES 37470,Samp,S 181.972,,1.86,ppm,1.86,ppm,797.8
UMES 37470,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,111.7
UMES 37471,Samp,Al 394.401,,0.89,ppm,0.89,ppm,25209
UMES 37471,Samp,Ca 422.673,,3.23,ppm,3.23,ppm,1438780
UMES 37471,Samp,Cu 324.754,uv,0,ppm,0,ppm,586.3
UMES 37471,Samp,Fe 238.204,,0.59,ppm,0.59,ppm,23696
UMES 37471,Samp,K MultiCal,,-,ppm,1.36,-,-
UMES 37471,Samp,Mg 280.270,,0.87,ppm,0.87,ppm,107973
UMES 37471,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1902
UMES 37471,Samp,Mo 204.598,uv,0,ppm,0,ppm,51.64
UMES 37471,Samp,Na MultiCal,,-,ppm,3.66,-,-
UMES 37471,Samp,Ni 230.299,uv,0,ppm,0,ppm,99.05
UMES 37471,Samp,P multical,,-,ppm,0.16,-,-
UMES 37471,Samp,S 181.972,,1.83,ppm,1.83,ppm,789.2
UMES 37471,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,107.9
UMES 37472,Samp,Al 394.401,,1.05,ppm,1.05,ppm,29428
UMES 37472,Samp,Ca 422.673,,3.41,ppm,3.41,ppm,1512915
UMES 37472,Samp,Cu 324.754,uv,0,ppm,0,ppm,687.1
UMES 37472,Samp,Fe 238.204,,0.77,ppm,0.77,ppm,30708
UMES 37472,Samp,K MultiCal,,-,ppm,1.35,-,-
UMES 37472,Samp,Mg 280.270,,0.91,ppm,0.91,ppm,113146
UMES 37472,Samp,Mn 259.372,v,0.04,ppm,0.04,ppm,3171
UMES 37472,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,72.61
UMES 37472,Samp,Na MultiCal,,-,ppm,3.94,-,-
UMES 37472,Samp,Ni 230.299,,0.01,ppm,0.01,ppm,131
UMES 37472,Samp,P multical,,-,ppm,0.2,-,-
UMES 37472,Samp,S 181.972,,1.87,ppm,1.87,ppm,803.9
UMES 37472,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,124.9
UMES 37473,Samp,Al 394.401,,0.91,ppm,0.91,ppm,25587
UMES 37473,Samp,Ca 422.673,,3.47,ppm,3.47,ppm,1537984
UMES 37473,Samp,Cu 324.754,uv,0,ppm,0,ppm,742.8
UMES 37473,Samp,Fe 238.204,,0.63,ppm,0.63,ppm,25116
UMES 37473,Samp,K MultiCal,,-,ppm,1.34,-,-
UMES 37473,Samp,Mg 280.270,,0.88,ppm,0.88,ppm,109723
UMES 37473,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1969
UMES 37473,Samp,Mo 204.598,v,0,ppm,0,ppm,64.83
UMES 37473,Samp,Na MultiCal,,-,ppm,3.71,-,-
UMES 37473,Samp,Ni 230.299,uv,0.01,ppm,0.01,ppm,132.2
UMES 37473,Samp,P multical,,-,ppm,0.21,-,-
UMES 37473,Samp,S 181.972,,1.81,ppm,1.81,ppm,779.3
UMES 37473,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,124.2
UMES 37474,Samp,Al 394.401,,0.83,ppm,0.83,ppm,23599
UMES 37474,Samp,Ca 422.673,,3.27,ppm,3.27,ppm,1454373
