"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"LTAR19-025","Samp","S 181.972","",3.45,"ppm",3.45,"ppm",1497
"LTAR19-025","Samp","Zn 206.200","",0.56,"ppm",0.56,"ppm",2687
"LTAR19-026","Samp","Mg Multical","","-","ppm",7.87,"-","-"
"LTAR19-026","Samp","Ca Multical","o","-","ppm",6.60,"-","-"
"LTAR19-026","Samp","Al 394.401","",143.4,"ppm",143.4,"ppm",3253453
"LTAR19-026","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9695
"LTAR19-026","Samp","Fe 238.204","",217.8,"ppm",217.8,"ppm",8055424
"LTAR19-026","Samp","K MultiCal","","-","ppm",9.00,"-","-"
"LTAR19-026","Samp","Mn 259.372","",5.66,"ppm",5.66,"ppm",611525
"LTAR19-026","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",127.0
"LTAR19-026","Samp","Na MultiCal","","-","ppm",0.96,"-","-"
"LTAR19-026","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",1954
"LTAR19-026","Samp","P multical","","-","ppm",5.29,"-","-"
"LTAR19-026","Samp","S 181.972","",1.65,"ppm",1.65,"ppm",733.1
"LTAR19-026","Samp","Zn 206.200","",0.44,"ppm",0.44,"ppm",2144
"LTAR19-027","Samp","Mg Multical","","-","ppm",7.69,"-","-"
"LTAR19-027","Samp","Ca Multical","o","-","ppm",6.46,"-","-"
"LTAR19-027","Samp","Al 394.401","",153.6,"ppm",153.6,"ppm",3432340
"LTAR19-027","Samp","Cu 324.754","",0.20,"ppm",0.20,"ppm",13024
"LTAR19-027","Samp","Fe 238.204","x",341.5,"ppm",341.5,"ppm",10738680
"LTAR19-027","Samp","K MultiCal","","-","ppm",10.80,"-","-"
"LTAR19-027","Samp","Mn 259.372","",10.35,"ppm",10.35,"ppm",1110676
"LTAR19-027","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",153.1
"LTAR19-027","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-027","Samp","Ni 230.299","",0.34,"ppm",0.34,"ppm",4418
"LTAR19-027","Samp","P multical","","-","ppm",5.93,"-","-"
"LTAR19-027","Samp","S 181.972","",2.66,"ppm",2.66,"ppm",1164
"LTAR19-027","Samp","Zn 206.200","",0.59,"ppm",0.59,"ppm",2836
"LTAR19-028","Samp","Mg Multical","","-","ppm",7.16,"-","-"
"LTAR19-028","Samp","Ca Multical","o","-","ppm",6.39,"-","-"
"LTAR19-028","Samp","Al 394.401","",172.6,"ppm",172.6,"ppm",3750456
"LTAR19-028","Samp","Cu 324.754","",0.16,"ppm",0.16,"ppm",10972
"LTAR19-028","Samp","Fe 238.204","x",497.0,"ppm",497.0,"ppm",14035184
"LTAR19-028","Samp","K MultiCal","","-","ppm",9.02,"-","-"
"LTAR19-028","Samp","Mn 259.372","",7.42,"ppm",7.42,"ppm",800074
"LTAR19-028","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",138.0
"LTAR19-028","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-028","Samp","Ni 230.299","",0.29,"ppm",0.29,"ppm",3683
"LTAR19-028","Samp","P multical","","-","ppm",5.06,"-","-"
"LTAR19-028","Samp","S 181.972","",1.53,"ppm",1.53,"ppm",683.3
"LTAR19-028","Samp","Zn 206.200","",0.49,"ppm",0.49,"ppm",2341
"LTAR19-029","Samp","Mg Multical","","-","ppm",9.19,"-","-"
"LTAR19-029","Samp","Ca Multical","o","-","ppm",6.69,"-","-"
"LTAR19-029","Samp","Al 394.401","",148.9,"ppm",148.9,"ppm",3350256
"LTAR19-029","Samp","Cu 324.754","",0.17,"ppm",0.17,"ppm",11356
"LTAR19-029","Samp","Fe 238.204","x",257.0,"ppm",257.0,"ppm",8944902
"LTAR19-029","Samp","K MultiCal","","-","ppm",10.95,"-","-"
"LTAR19-029","Samp","Mn 259.372","",12.25,"ppm",12.25,"ppm",1309695
"LTAR19-029","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",127.7
"LTAR19-029","Samp","Na MultiCal","","-","ppm",0.88,"-","-"
"LTAR19-029","Samp","Ni 230.299","",0.20,"ppm",0.20,"ppm",2542
"LTAR19-029","Samp","P multical","","-","ppm",7.62,"-","-"
"LTAR19-029","Samp","S 181.972","",2.65,"ppm",2.65,"ppm",1158
"LTAR19-029","Samp","Zn 206.200","",0.55,"ppm",0.55,"ppm",2672
"LTAR19-030","Samp","Mg Multical","","-","ppm",7.76,"-","-"
"LTAR19-030","Samp","Ca Multical","o","-","ppm",6.41,"-","-"
"LTAR19-030","Samp","Al 394.401","",138.5,"ppm",138.5,"ppm",3165251
"LTAR19-030","Samp","Cu 324.754","",0.13,"ppm",0.13,"ppm",8982
"LTAR19-030","Samp","Fe 238.204","x",381.2,"ppm",381.2,"ppm",11580295
"LTAR19-030","Samp","K MultiCal","","-","ppm",8.09,"-","-"
"LTAR19-030","Samp","Mn 259.372","",12.43,"ppm",12.43,"ppm",1328862
"LTAR19-030","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",128.9
"LTAR19-030","Samp","Na MultiCal","","-","ppm",0.81,"-","-"
"LTAR19-030","Samp","Ni 230.299","",0.18,"ppm",0.18,"ppm",2403
"LTAR19-030","Samp","P multical","","-","ppm",6.22,"-","-"
"LTAR19-030","Samp","S 181.972","",1.63,"ppm",1.63,"ppm",726.8
"LTAR19-030","Samp","Zn 206.200","",0.47,"ppm",0.47,"ppm",2283
"LTAR19-031","Samp","Mg Multical","","-","ppm",6.91,"-","-"
"LTAR19-031","Samp","Ca Multical","o","-","ppm",6.73,"-","-"
"LTAR19-031","Samp","Al 394.401","",116.6,"ppm",116.6,"ppm",2747888
"LTAR19-031","Samp","Cu 324.754","",0.29,"ppm",0.29,"ppm",19288
"LTAR19-031","Samp","Fe 238.204","x",862.4,"ppm",862.4,"ppm",21780886
"LTAR19-031","Samp","K MultiCal","","-","ppm",11.15,"-","-"
"LTAR19-031","Samp","Mn 259.372","",19.79,"ppm",19.79,"ppm",2091671
"LTAR19-031","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",177.1
"LTAR19-031","Samp","Na MultiCal","","-","ppm",0.74,"-","-"
"LTAR19-031","Samp","Ni 230.299","",0.56,"ppm",0.56,"ppm",7140
"LTAR19-031","Samp","P multical","","-","ppm",11.04,"-","-"
"LTAR19-031","Samp","S 181.972","",3.07,"ppm",3.07,"ppm",1337
"LTAR19-031","Samp","Zn 206.200","",1.33,"ppm",1.33,"ppm",6367
"LTAR19-032","Samp","Mg Multical","","-","ppm",5.57,"-","-"
"LTAR19-032","Samp","Ca Multical","o","-","ppm",6.53,"-","-"
"LTAR19-032","Samp","Al 394.401","",138.8,"ppm",138.8,"ppm",3169713
"LTAR19-032","Samp","Cu 324.754","",0.25,"ppm",0.25,"ppm",16338
"LTAR19-032","Samp","Fe 238.204","x",868.8,"ppm",868.8,"ppm",21916482
"LTAR19-032","Samp","K MultiCal","","-","ppm",11.66,"-","-"
"LTAR19-032","Samp","Mn 259.372","",23.25,"ppm",23.25,"ppm",2443946
"LTAR19-032","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",205.3
"LTAR19-032","Samp","Na MultiCal","","-","ppm",0.71,"-","-"
"LTAR19-032","Samp","Ni 230.299","",0.79,"ppm",0.79,"ppm",9990
"LTAR19-032","Samp","P multical","","-","ppm",9.06,"-","-"
"LTAR19-032","Samp","S 181.972","",2.07,"ppm",2.07,"ppm",914.6
"LTAR19-032","Samp","Zn 206.200","",1.31,"ppm",1.31,"ppm",6237
"LTAR19-033","Samp","Mg Multical","","-","ppm",6.57,"-","-"
"LTAR19-033","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-033","Samp","Al 394.401","",118.2,"ppm",118.2,"ppm",2779613
"LTAR19-033","Samp","Cu 324.754","",0.28,"ppm",0.28,"ppm",18447
"LTAR19-033","Samp","Fe 238.204","x",854.1,"ppm",854.1,"ppm",21605942
"LTAR19-033","Samp","K MultiCal","","-","ppm",12.17,"-","-"
"LTAR19-033","Samp","Mn 259.372","",32.25,"ppm",32.25,"ppm",3342018
"LTAR19-033","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",185.7
"LTAR19-033","Samp","Na MultiCal","","-","ppm",0.70,"-","-"
"LTAR19-033","Samp","Ni 230.299","",0.50,"ppm",0.50,"ppm",6346
"LTAR19-033","Samp","P multical","","-","ppm",11.00,"-","-"
"LTAR19-033","Samp","S 181.972","",2.98,"ppm",2.98,"ppm",1301
"LTAR19-033","Samp","Zn 206.200","",1.25,"ppm",1.25,"ppm",5964
"LTAR19-034","Samp","Mg Multical","","-","ppm",5.25,"-","-"
"LTAR19-034","Samp","Ca Multical","o","-","ppm",6.51,"-","-"
"LTAR19-034","Samp","Al 394.401","",131.4,"ppm",131.4,"ppm",3031497
"LTAR19-034","Samp","Cu 324.754","",0.24,"ppm",0.24,"ppm",15567
"LTAR19-034","Samp","Fe 238.204","x",925.8,"ppm",925.8,"ppm",23126238
"LTAR19-034","Samp","K MultiCal","","-","ppm",10.77,"-","-"
"LTAR19-034","Samp","Mn 259.372","",14.47,"ppm",14.47,"ppm",1542199
"LTAR19-034","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",184.9
"LTAR19-034","Samp","Na MultiCal","","-","ppm",0.77,"-","-"
"LTAR19-034","Samp","Ni 230.299","",0.47,"ppm",0.47,"ppm",5952
"LTAR19-034","Samp","P multical","","-","ppm",7.92,"-","-"
"LTAR19-034","Samp","S 181.972","",1.40,"ppm",1.40,"ppm",629.4
"LTAR19-034","Samp","Zn 206.200","",1.14,"ppm",1.14,"ppm",5468
"LTAR19-035","Samp","Mg Multical","","-","ppm",7.59,"-","-"
"LTAR19-035","Samp","Ca Multical","o","-","ppm",20.51,"-","-"
"LTAR19-035","Samp","Al 394.401","",133.9,"ppm",133.9,"ppm",3079797
"LTAR19-035","Samp","Cu 324.754","",0.26,"ppm",0.26,"ppm",17258
"LTAR19-035","Samp","Fe 238.204","x",616.2,"ppm",616.2,"ppm",16561823
"LTAR19-035","Samp","K MultiCal","","-","ppm",12.26,"-","-"
"LTAR19-035","Samp","Mn 259.372","",10.85,"ppm",10.85,"ppm",1162612
"LTAR19-035","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",157.7
"LTAR19-035","Samp","Na MultiCal","","-","ppm",0.71,"-","-"
"LTAR19-035","Samp","Ni 230.299","",0.40,"ppm",0.40,"ppm",5173
"LTAR19-035","Samp","P multical","","-","ppm",9.18,"-","-"
"LTAR19-035","Samp","S 181.972","",3.01,"ppm",3.01,"ppm",1311
"LTAR19-035","Samp","Zn 206.200","",1.10,"ppm",1.10,"ppm",5252
"LTAR19-036","Samp","Mg Multical","","-","ppm",7.30,"-","-"
"LTAR19-036","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-036","Samp","Al 394.401","",149.4,"ppm",149.4,"ppm",3359966
"LTAR19-036","Samp","Cu 324.754","",0.24,"ppm",0.24,"ppm",15842
"LTAR19-036","Samp","Fe 238.204","x",667.2,"ppm",667.2,"ppm",17644128
"LTAR19-036","Samp","K MultiCal","","-","ppm",10.73,"-","-"
"LTAR19-036","Samp","Mn 259.372","",11.79,"ppm",11.79,"ppm",1261439
"LTAR19-036","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",140.1
"LTAR19-036","Samp","Na MultiCal","","-","ppm",0.73,"-","-"
"LTAR19-036","Samp","Ni 230.299","",0.40,"ppm",0.40,"ppm",5189
"LTAR19-036","Samp","P multical","","-","ppm",7.64,"-","-"
"LTAR19-036","Samp","S 181.972","",1.70,"ppm",1.70,"ppm",755.3
"LTAR19-036","Samp","Zn 206.200","",1.12,"ppm",1.12,"ppm",5364
"LTAR19-037","Samp","Mg Multical","","-","ppm",6.86,"-","-"
"LTAR19-037","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-037","Samp","Al 394.401","",123.8,"ppm",123.8,"ppm",2888617
"LTAR19-037","Samp","Cu 324.754","",0.25,"ppm",0.25,"ppm",16747
"LTAR19-037","Samp","Fe 238.204","x",529.9,"ppm",529.9,"ppm",14733220
"LTAR19-037","Samp","K MultiCal","","-","ppm",11.40,"-","-"
"LTAR19-037","Samp","Mn 259.372","",8.59,"ppm",8.59,"ppm",924167
"LTAR19-037","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",150.4
"LTAR19-037","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-037","Samp","Ni 230.299","",0.36,"ppm",0.36,"ppm",4593
"LTAR19-037","Samp","P multical","","-","ppm",8.48,"-","-"
"LTAR19-037","Samp","S 181.972","",2.92,"ppm",2.92,"ppm",1273
"LTAR19-037","Samp","Zn 206.200","",1.00,"ppm",1.00,"ppm",4802
"LTAR19-038","Samp","Mg Multical","","-","ppm",6.61,"-","-"
"LTAR19-038","Samp","Ca Multical","o","-","ppm",6.44,"-","-"
"LTAR19-038","Samp","Al 394.401","",157.6,"ppm",157.6,"ppm",3501773
"LTAR19-038","Samp","Cu 324.754","",0.23,"ppm",0.23,"ppm",15190
"LTAR19-038","Samp","Fe 238.204","x",566.6,"ppm",566.6,"ppm",15509928
"LTAR19-038","Samp","K MultiCal","","-","ppm",11.69,"-","-"
"LTAR19-038","Samp","Mn 259.372","",9.25,"ppm",9.25,"ppm",993900
"LTAR19-038","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",170.4
"LTAR19-038","Samp","Na MultiCal","","-","ppm",0.70,"-","-"
"LTAR19-038","Samp","Ni 230.299","",0.40,"ppm",0.40,"ppm",5102
"LTAR19-038","Samp","P multical","","-","ppm",7.16,"-","-"
"LTAR19-038","Samp","S 181.972","",1.60,"ppm",1.60,"ppm",715.6
"LTAR19-038","Samp","Zn 206.200","",0.99,"ppm",0.99,"ppm",4736
"LTAR19-039","Samp","Mg Multical","","-","ppm",7.61,"-","-"
"LTAR19-039","Samp","Ca Multical","o","-","ppm",21.27,"-","-"
"LTAR19-039","Samp","Al 394.401","",135.9,"ppm",135.9,"ppm",3117221
"LTAR19-039","Samp","Cu 324.754","",0.25,"ppm",0.25,"ppm",16767
"LTAR19-039","Samp","Fe 238.204","x",516.3,"ppm",516.3,"ppm",14443259
"LTAR19-039","Samp","K MultiCal","","-","ppm",13.25,"-","-"
"LTAR19-039","Samp","Mn 259.372","",9.16,"ppm",9.16,"ppm",984896
"LTAR19-039","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",155.8
"LTAR19-039","Samp","Na MultiCal","","-","ppm",0.77,"-","-"
"LTAR19-039","Samp","Ni 230.299","",0.36,"ppm",0.36,"ppm",4591
"LTAR19-039","Samp","P multical","","-","ppm",8.80,"-","-"
"LTAR19-039","Samp","S 181.972","",3.14,"ppm",3.14,"ppm",1369
"LTAR19-039","Samp","Zn 206.200","",1.01,"ppm",1.01,"ppm",4820
"LTAR19-040","Samp","Mg Multical","","-","ppm",6.93,"-","-"
"LTAR19-040","Samp","Ca Multical","o","-","ppm",6.47,"-","-"
"LTAR19-040","Samp","Al 394.401","",159.5,"ppm",159.5,"ppm",3533624
"LTAR19-040","Samp","Cu 324.754","",0.23,"ppm",0.23,"ppm",15192
"LTAR19-040","Samp","Fe 238.204","x",551.7,"ppm",551.7,"ppm",15194787
"LTAR19-040","Samp","K MultiCal","","-","ppm",11.63,"-","-"
"LTAR19-040","Samp","Mn 259.372","",9.63,"ppm",9.63,"ppm",1034461
"LTAR19-040","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",146.1
"LTAR19-040","Samp","Na MultiCal","","-","ppm",0.77,"-","-"
"LTAR19-040","Samp","Ni 230.299","",0.40,"ppm",0.40,"ppm",5109
"LTAR19-040","Samp","P multical","","-","ppm",7.35,"-","-"
"LTAR19-040","Samp","S 181.972","",1.72,"ppm",1.72,"ppm",764.4
"LTAR19-040","Samp","Zn 206.200","",1.00,"ppm",1.00,"ppm",4769
"LTAR19-041","Samp","Mg Multical","","-","ppm",10.33,"-","-"
"LTAR19-041","Samp","Ca Multical","o","-","ppm",6.72,"-","-"
"LTAR19-041","Samp","Al 394.401","",147.9,"ppm",147.9,"ppm",3332587
"LTAR19-041","Samp","Cu 324.754","",0.19,"ppm",0.19,"ppm",12925
"LTAR19-041","Samp","Fe 238.204","x",266.7,"ppm",266.7,"ppm",9152577
"LTAR19-041","Samp","K MultiCal","","-","ppm",12.85,"-","-"
"LTAR19-041","Samp","Mn 259.372","",15.93,"ppm",15.93,"ppm",1693513
"LTAR19-041","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",142.2
"LTAR19-041","Samp","Na MultiCal","","-","ppm",0.78,"-","-"
"LTAR19-041","Samp","Ni 230.299","",0.24,"ppm",0.24,"ppm",3169
"LTAR19-041","Samp","P multical","","-","ppm",8.59,"-","-"
"LTAR19-041","Samp","S 181.972","",2.87,"ppm",2.87,"ppm",1254
"LTAR19-041","Samp","Zn 206.200","",0.66,"ppm",0.66,"ppm",3164
"LTAR19-042","Samp","Mg Multical","","-","ppm",9.01,"-","-"
"LTAR19-042","Samp","Ca Multical","o","-","ppm",6.54,"-","-"
"LTAR19-042","Samp","Al 394.401","",147.7,"ppm",147.7,"ppm",3329924
"LTAR19-042","Samp","Cu 324.754","",0.15,"ppm",0.15,"ppm",10220
"LTAR19-042","Samp","Fe 238.204","x",372.6,"ppm",372.6,"ppm",11397677
"LTAR19-042","Samp","K MultiCal","","-","ppm",9.34,"-","-"
"LTAR19-042","Samp","Mn 259.372","",15.88,"ppm",15.88,"ppm",1688275
"LTAR19-042","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",126.5
"LTAR19-042","Samp","Na MultiCal","","-","ppm",0.81,"-","-"
"LTAR19-042","Samp","Ni 230.299","",0.23,"ppm",0.23,"ppm",3030
"LTAR19-042","Samp","P multical","","-","ppm",7.00,"-","-"
"LTAR19-042","Samp","S 181.972","",1.76,"ppm",1.76,"ppm",782.5
"LTAR19-042","Samp","Zn 206.200","",0.58,"ppm",0.58,"ppm",2798
"LTAR19-043","Samp","Mg Multical","","-","ppm",9.49,"-","-"
"LTAR19-043","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-043","Samp","Al 394.401","",153.5,"ppm",153.5,"ppm",3430982
"LTAR19-043","Samp","Cu 324.754","",0.20,"ppm",0.20,"ppm",13550
"LTAR19-043","Samp","Fe 238.204","x",309.2,"ppm",309.2,"ppm",10053168
"LTAR19-043","Samp","K MultiCal","","-","ppm",11.70,"-","-"
"LTAR19-043","Samp","Mn 259.372","",12.30,"ppm",12.30,"ppm",1315110
"LTAR19-043","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",125.2
"LTAR19-043","Samp","Na MultiCal","","-","ppm",0.73,"-","-"
"LTAR19-043","Samp","Ni 230.299","",0.26,"ppm",0.26,"ppm",3359
"LTAR19-043","Samp","P multical","","-","ppm",7.65,"-","-"
"LTAR19-043","Samp","S 181.972","",2.80,"ppm",2.80,"ppm",1224
"LTAR19-043","Samp","Zn 206.200","",0.60,"ppm",0.60,"ppm",2892
"LTAR19-044","Samp","Mg Multical","","-","ppm",9.56,"-","-"
"LTAR19-044","Samp","Ca Multical","o","-","ppm",6.48,"-","-"
"LTAR19-044","Samp","Al 394.401","",173.0,"ppm",173.0,"ppm",3756071
"LTAR19-044","Samp","Cu 324.754","",0.17,"ppm",0.17,"ppm",11387
"LTAR19-044","Samp","Fe 238.204","x",329.5,"ppm",329.5,"ppm",10483594
"LTAR19-044","Samp","K MultiCal","","-","ppm",9.94,"-","-"
"LTAR19-044","Samp","Mn 259.372","",12.58,"ppm",12.58,"ppm",1344802
"LTAR19-044","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",119.4
"LTAR19-044","Samp","Na MultiCal","","-","ppm",0.87,"-","-"
"LTAR19-044","Samp","Ni 230.299","",0.28,"ppm",0.28,"ppm",3596
"LTAR19-044","Samp","P multical","","-","ppm",5.96,"-","-"
"LTAR19-044","Samp","S 181.972","",1.93,"ppm",1.93,"ppm",852.3
"LTAR19-044","Samp","Zn 206.200","",0.55,"ppm",0.55,"ppm",2646
"LTAR19-045","Samp","Mg Multical","","-","ppm",7.95,"-","-"
"LTAR19-045","Samp","Ca Multical","o","-","ppm",6.75,"-","-"
"LTAR19-045","Samp","Al 394.401","",158.7,"ppm",158.7,"ppm",3520663
"LTAR19-045","Samp","Cu 324.754","",0.26,"ppm",0.26,"ppm",17169
"LTAR19-045","Samp","Fe 238.204","x",630.7,"ppm",630.7,"ppm",16868698
"LTAR19-045","Samp","K MultiCal","","-","ppm",13.10,"-","-"
"LTAR19-045","Samp","Mn 259.372","",9.99,"ppm",9.99,"ppm",1072721
"LTAR19-045","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",163.0
"LTAR19-045","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-045","Samp","Ni 230.299","",0.38,"ppm",0.38,"ppm",4847
"LTAR19-045","Samp","P multical","","-","ppm",9.63,"-","-"
"LTAR19-045","Samp","S 181.972","",2.76,"ppm",2.76,"ppm",1208
"LTAR19-045","Samp","Zn 206.200","",1.04,"ppm",1.04,"ppm",4961
"LTAR19-046","Samp","Mg Multical","","-","ppm",7.71,"-","-"
"LTAR19-046","Samp","Ca Multical","o","-","ppm",6.28,"-","-"
"LTAR19-046","Samp","Al 394.401","",181.5,"ppm",181.5,"ppm",3890464
"LTAR19-046","Samp","Cu 324.754","",0.23,"ppm",0.23,"ppm",14934
"LTAR19-046","Samp","Fe 238.204","x",643.6,"ppm",643.6,"ppm",17142026
"LTAR19-046","Samp","K MultiCal","","-","ppm",12.19,"-","-"
"LTAR19-046","Samp","Mn 259.372","",10.07,"ppm",10.07,"ppm",1080573
"LTAR19-046","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",159.1
"LTAR19-046","Samp","Na MultiCal","","-","ppm",0.69,"-","-"
"LTAR19-046","Samp","Ni 230.299","",0.40,"ppm",0.40,"ppm",5119
"LTAR19-046","Samp","P multical","","-","ppm",8.18,"-","-"
"LTAR19-046","Samp","S 181.972","",1.61,"ppm",1.61,"ppm",716.9
"LTAR19-046","Samp","Zn 206.200","",1.01,"ppm",1.01,"ppm",4821
"LTAR19-047","Samp","Mg Multical","","-","ppm",9.94,"-","-"
"LTAR19-047","Samp","Ca Multical","o","-","ppm",6.73,"-","-"
"LTAR19-047","Samp","Al 394.401","",157.5,"ppm",157.5,"ppm",3499572
"LTAR19-047","Samp","Cu 324.754","",0.21,"ppm",0.21,"ppm",14039
"LTAR19-047","Samp","Fe 238.204","x",296.1,"ppm",296.1,"ppm",9775139
"LTAR19-047","Samp","K MultiCal","","-","ppm",11.88,"-","-"
"LTAR19-047","Samp","Mn 259.372","",14.71,"ppm",14.71,"ppm",1566836
"LTAR19-047","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",134.9
"LTAR19-047","Samp","Na MultiCal","","-","ppm",0.80,"-","-"
"LTAR19-047","Samp","Ni 230.299","",0.30,"ppm",0.30,"ppm",3835
"LTAR19-047","Samp","P multical","","-","ppm",9.22,"-","-"
"LTAR19-047","Samp","S 181.972","",3.21,"ppm",3.21,"ppm",1398
"LTAR19-047","Samp","Zn 206.200","",0.66,"ppm",0.66,"ppm",3149
"LTAR19-048","Samp","Mg Multical","","-","ppm",8.99,"-","-"
"LTAR19-048","Samp","Ca Multical","o","-","ppm",6.58,"-","-"
"LTAR19-048","Samp","Al 394.401","",161.6,"ppm",161.6,"ppm",3569091
"LTAR19-048","Samp","Cu 324.754","",0.16,"ppm",0.16,"ppm",10985
"LTAR19-048","Samp","Fe 238.204","x",363.8,"ppm",363.8,"ppm",11211871
"LTAR19-048","Samp","K MultiCal","","-","ppm",9.74,"-","-"
"LTAR19-048","Samp","Mn 259.372","",15.04,"ppm",15.04,"ppm",1601091
"LTAR19-048","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",114.4
"LTAR19-048","Samp","Na MultiCal","","-","ppm",0.79,"-","-"
"LTAR19-048","Samp","Ni 230.299","",0.29,"ppm",0.29,"ppm",3679
"LTAR19-048","Samp","P multical","","-","ppm",7.35,"-","-"
"LTAR19-048","Samp","S 181.972","",1.93,"ppm",1.93,"ppm",856.0
"LTAR19-048","Samp","Zn 206.200","",0.56,"ppm",0.56,"ppm",2698
"LTAR19-049","Samp","Mg Multical","","-","ppm",10.21,"-","-"
"LTAR19-049","Samp","Ca Multical","o","-","ppm",6.72,"-","-"
"LTAR19-049","Samp","Al 394.401","",140.9,"ppm",140.9,"ppm",3208514
"LTAR19-049","Samp","Cu 324.754","",0.19,"ppm",0.19,"ppm",12660
"LTAR19-049","Samp","Fe 238.204","x",302.7,"ppm",302.7,"ppm",9916007
"LTAR19-049","Samp","K MultiCal","","-","ppm",10.59,"-","-"
"LTAR19-049","Samp","Mn 259.372","",12.22,"ppm",12.22,"ppm",1307000
"LTAR19-049","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",125.1
"LTAR19-049","Samp","Na MultiCal","","-","ppm",0.76,"-","-"
"LTAR19-049","Samp","Ni 230.299","",0.24,"ppm",0.24,"ppm",3135
"LTAR19-049","Samp","P multical","","-","ppm",8.62,"-","-"
"LTAR19-049","Samp","S 181.972","",2.76,"ppm",2.76,"ppm",1205
"LTAR19-049","Samp","Zn 206.200","",0.59,"ppm",0.59,"ppm",2839
"LTAR19-050","Samp","Mg Multical","","-","ppm",10.43,"-","-"
"LTAR19-050","Samp","Ca Multical","o","-","ppm",6.64,"-","-"
"LTAR19-050","Samp","Al 394.401","",159.6,"ppm",159.6,"ppm",3535298
"LTAR19-050","Samp","Cu 324.754","",0.16,"ppm",0.16,"ppm",10845
"LTAR19-050","Samp","Fe 238.204","x",351.5,"ppm",351.5,"ppm",10950583
"LTAR19-050","Samp","K MultiCal","","-","ppm",10.16,"-","-"
"LTAR19-050","Samp","Mn 259.372","",14.42,"ppm",14.42,"ppm",1537330
"LTAR19-050","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",102.3
"LTAR19-050","Samp","Na MultiCal","","-","ppm",0.76,"-","-"
"LTAR19-050","Samp","Ni 230.299","",0.29,"ppm",0.29,"ppm",3721
"LTAR19-050","Samp","P multical","","-","ppm",7.71,"-","-"
"LTAR19-050","Samp","S 181.972","",1.66,"ppm",1.66,"ppm",741.0
"LTAR19-050","Samp","Zn 206.200","",0.56,"ppm",0.56,"ppm",2684
"blank","Samp","Ca Multical","","-","ppm",0.04,"-","-"
"blank","Samp","Al 394.401","",0.55,"ppm",0.55,"ppm",17327
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",484.0
"blank","Samp","Fe 238.204","",0.74,"ppm",0.74,"ppm",36622
"blank","Samp","K MultiCal","","-","ppm",0.14,"-","-"
"blank","Samp","Mn 259.372","v",0.03,"ppm",0.03,"ppm",3579
"blank","Samp","Mo 204.598","uv",0.00,"ppm",0.00,"ppm",48.27
"blank","Samp","Na MultiCal","","-","ppm",0.58,"-","-"
"blank","Samp","Ni 230.299","uv",-0.00,"ppm",-0.00,"ppm",60.61
"blank","Samp","P multical","","-","ppm",0.03,"-","-"
"blank","Samp","S 181.972","uv",0.05,"ppm",0.05,"ppm",54.84
"blank","Samp","Zn 206.200","uv",0.00,"ppm",0.00,"ppm",44.03
"blank","Samp","Ca Multical","","-","ppm",0.01,"-","-"
"blank","Samp","Al 394.401","",0.18,"ppm",0.18,"ppm",7303
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",494.4
